datetime,main.temp,main.pressure,main.humidity,clouds.all,wind.speed,weather.Clear,weather.Clouds,weather.Mist,weather.Rain,weather.Smoke
2024-02-25 00:10:57,27.39,1015.0,81.0,79.0,3.82,0.0,1.0,0.0,0.0,0.0
2024-02-25 03:06:57,26.57,1014.0,84.0,75.0,2.06,0.0,1.0,0.0,0.0,0.0
2024-02-25 03:08:57,24.79,1013.0,77.0,6.0,1.66,1.0,0.0,0.0,0.0,0.0
2024-02-25 03:09:16,26.56,1014.0,84.0,75.0,4.02,0.0,0.0,0.0,1.0,0.0
2024-02-25 03:10:52,26.5,1015.0,86.0,100.0,4.02,0.0,1.0,0.0,0.0,0.0
2024-02-25 06:07:09,25.64,1015.0,90.0,100.0,3.01,0.0,1.0,0.0,0.0,0.0
2024-02-25 06:08:46,25.08,1014.0,77.0,6.0,1.49,1.0,0.0,0.0,0.0,0.0
2024-02-25 06:09:09,25.69,1015.0,91.0,75.0,1.54,0.0,1.0,0.0,0.0,0.0
2024-02-25 06:11:02,25.65,1015.0,89.0,100.0,2.83,0.0,0.0,0.0,1.0,0.0
2024-02-25 09:06:52,28.33,1015.0,79.0,94.0,4.49,0.0,1.0,0.0,0.0,0.0
2024-02-25 09:09:20,30.38,1015.0,56.0,5.0,0.77,1.0,0.0,0.0,0.0,0.0
2024-02-25 09:09:41,28.33,1015.0,80.0,92.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-25 09:11:25,28.31,1015.0,80.0,94.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-25 12:06:57,28.34,1014.0,82.0,79.0,5.35,0.0,1.0,0.0,0.0,0.0
2024-02-25 12:08:52,31.23,1013.0,57.0,13.0,3.66,0.0,1.0,0.0,0.0,0.0
2024-02-25 12:09:14,28.34,1014.0,85.0,76.0,5.44,0.0,1.0,0.0,0.0,0.0
2024-02-25 12:10:45,28.3,1014.0,60.0,80.0,5.3,0.0,1.0,0.0,0.0,0.0
2024-02-25 15:06:58,30.78,1013.0,63.0,40.0,5.14,0.0,1.0,0.0,0.0,0.0
2024-02-25 15:08:42,28.85,1012.0,70.0,78.0,3.69,0.0,0.0,0.0,1.0,0.0
2024-02-25 15:09:02,30.76,1013.0,63.0,40.0,5.14,0.0,1.0,0.0,0.0,0.0
2024-02-25 15:10:35,30.76,1013.0,68.0,36.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-02-25 18:06:56,28.65,1014.0,73.0,31.0,3.58,0.0,1.0,0.0,0.0,0.0
2024-02-25 18:08:31,27.19,1013.0,78.0,66.0,1.72,0.0,1.0,0.0,0.0,0.0
2024-02-25 18:08:52,28.58,1014.0,72.0,20.0,4.63,0.0,1.0,0.0,0.0,0.0
2024-02-25 18:10:21,28.58,1014.0,71.0,25.0,3.58,0.0,1.0,0.0,0.0,0.0
2024-02-25 21:06:56,27.26,1015.0,73.0,20.0,4.63,0.0,1.0,0.0,0.0,0.0
2024-02-25 21:08:41,26.06,1015.0,79.0,78.0,1.49,0.0,1.0,0.0,0.0,0.0
2024-02-25 21:09:03,27.26,1015.0,72.0,20.0,4.63,0.0,1.0,0.0,0.0,0.0
2024-02-25 21:10:28,27.23,1015.0,73.0,20.0,3.26,0.0,1.0,0.0,0.0,0.0
2024-02-26 00:06:49,26.28,1016.0,76.0,46.0,3.83,0.0,1.0,0.0,0.0,0.0
2024-02-26 00:08:26,25.26,1014.0,81.0,68.0,2.2,0.0,1.0,0.0,0.0,0.0
2024-02-26 00:09:04,26.43,1016.0,75.0,40.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-02-26 00:10:36,26.38,1016.0,77.0,54.0,2.73,0.0,1.0,0.0,0.0,0.0
2024-02-26 03:06:58,26.18,1015.0,75.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-26 03:08:37,24.38,1013.0,81.0,10.0,2.18,1.0,0.0,0.0,0.0,0.0
2024-02-26 03:08:50,26.18,1015.0,75.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-26 03:09:01,26.15,1015.0,75.0,49.0,2.71,0.0,1.0,0.0,0.0,0.0
2024-02-26 06:06:56,25.25,1016.0,77.0,7.0,3.65,1.0,0.0,0.0,0.0,0.0
2024-02-26 06:08:38,23.95,1014.0,80.0,30.0,1.81,0.0,1.0,0.0,0.0,0.0
2024-02-26 06:08:52,25.21,1016.0,77.0,20.0,1.54,0.0,1.0,0.0,0.0,0.0
2024-02-26 06:10:29,25.17,1016.0,80.0,6.0,2.47,1.0,0.0,0.0,0.0,0.0
2024-02-26 09:06:52,29.53,1017.0,65.0,1.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-26 09:08:25,29.33,1016.0,57.0,5.0,0.49,1.0,0.0,0.0,0.0,0.0
2024-02-26 09:08:47,29.57,1017.0,65.0,1.0,3.13,1.0,0.0,0.0,0.0,0.0
2024-02-26 09:10:17,29.58,1017.0,65.0,1.0,3.13,1.0,0.0,0.0,0.0,0.0
2024-02-26 12:07:08,31.11,1016.0,54.0,1.0,4.02,1.0,0.0,0.0,0.0,0.0
2024-02-26 12:08:59,30.66,1015.0,56.0,8.0,3.44,1.0,0.0,0.0,0.0,0.0
2024-02-26 12:09:20,31.92,1016.0,53.0,1.0,5.33,1.0,0.0,0.0,0.0,0.0
2024-02-26 12:10:51,31.92,1016.0,56.0,2.0,5.23,1.0,0.0,0.0,0.0,0.0
2024-02-26 15:07:05,32.59,1014.0,44.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-02-26 15:08:42,30.19,1013.0,62.0,9.0,4.68,1.0,0.0,0.0,0.0,0.0
2024-02-26 15:09:02,32.59,1014.0,44.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-02-26 15:10:42,32.58,1014.0,48.0,8.0,3.13,1.0,0.0,0.0,0.0,0.0
2024-02-26 18:07:09,29.32,1014.0,65.0,5.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-26 18:08:46,26.48,1013.0,83.0,5.0,3.42,1.0,0.0,0.0,0.0,0.0
2024-02-26 18:09:08,29.22,1014.0,64.0,20.0,5.14,0.0,1.0,0.0,0.0,0.0
2024-02-26 18:10:27,29.23,1014.0,62.0,5.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-26 21:07:16,27.2,1015.0,70.0,20.0,3.09,0.0,1.0,0.0,0.0,0.0
2024-02-26 21:08:56,24.52,1015.0,78.0,4.0,2.67,1.0,0.0,0.0,0.0,0.0
2024-02-26 21:09:29,27.21,1016.0,69.0,20.0,3.09,0.0,1.0,0.0,0.0,0.0
2024-02-26 21:11:06,27.19,1016.0,69.0,6.0,2.86,1.0,0.0,0.0,0.0,0.0
2024-02-27 00:07:01,26.69,1016.0,72.0,5.0,2.33,1.0,0.0,0.0,0.0,0.0
2024-02-27 00:08:48,23.6,1014.0,71.0,5.0,2.37,1.0,0.0,0.0,0.0,0.0
2024-02-27 00:09:10,26.7,1016.0,71.0,5.0,2.26,1.0,0.0,0.0,0.0,0.0
2024-02-27 00:10:45,26.62,1016.0,70.0,5.0,1.76,1.0,0.0,0.0,0.0,0.0
2024-02-27 03:06:58,25.63,1015.0,74.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-27 03:08:55,23.34,1014.0,73.0,6.0,1.77,1.0,0.0,0.0,0.0,0.0
2024-02-27 03:09:16,25.58,1015.0,73.0,20.0,3.09,0.0,1.0,0.0,0.0,0.0
2024-02-27 03:11:02,25.55,1015.0,74.0,6.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-02-27 06:06:57,24.77,1016.0,76.0,30.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-27 06:08:36,22.67,1015.0,73.0,26.0,2.26,0.0,1.0,0.0,0.0,0.0
2024-02-27 06:08:59,24.79,1016.0,76.0,20.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-02-27 06:10:28,24.75,1016.0,77.0,28.0,3.49,0.0,1.0,0.0,0.0,0.0
2024-02-27 09:06:56,28.39,1018.0,65.0,100.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-02-27 09:08:36,28.37,1016.0,49.0,83.0,0.48,0.0,1.0,0.0,0.0,0.0
2024-02-27 09:09:07,28.39,1018.0,65.0,100.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-02-27 09:10:40,28.36,1018.0,66.0,100.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-02-27 12:06:55,30.14,1016.0,58.0,57.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-27 12:08:32,30.53,1015.0,47.0,83.0,3.27,0.0,1.0,0.0,0.0,0.0
2024-02-27 12:09:03,30.25,1016.0,57.0,75.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-02-27 12:10:39,30.21,1016.0,62.0,54.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-27 15:06:54,32.19,1014.0,52.0,20.0,4.63,0.0,1.0,0.0,0.0,0.0
2024-02-27 15:08:49,29.87,1012.0,55.0,5.0,4.75,1.0,0.0,0.0,0.0,0.0
2024-02-27 15:09:12,32.22,1014.0,51.0,20.0,4.63,0.0,1.0,0.0,0.0,0.0
2024-02-27 15:10:45,32.23,1014.0,53.0,1.0,4.47,1.0,0.0,0.0,0.0,0.0
2024-02-27 18:07:04,29.05,1015.0,66.0,6.0,6.71,1.0,0.0,0.0,0.0,0.0
2024-02-27 18:08:48,26.22,1013.0,78.0,3.0,3.72,1.0,0.0,0.0,0.0,0.0
2024-02-27 18:09:12,29.07,1015.0,66.0,5.0,6.71,1.0,0.0,0.0,0.0,0.0
2024-02-27 18:10:43,29.07,1015.0,64.0,4.0,6.71,1.0,0.0,0.0,0.0,0.0
2024-02-27 21:06:54,27.12,1016.0,69.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-27 21:08:37,24.44,1015.0,79.0,0.0,2.7,1.0,0.0,0.0,0.0,0.0
2024-02-27 21:08:56,27.13,1016.0,69.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-27 21:10:32,27.11,1016.0,69.0,0.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-28 00:07:03,26.11,1016.0,73.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-28 00:08:46,23.47,1015.0,77.0,30.0,1.9,0.0,1.0,0.0,0.0,0.0
2024-02-28 00:09:18,26.18,1016.0,73.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-02-28 00:10:52,26.15,1016.0,71.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-02-28 03:07:12,25.49,1015.0,75.0,0.0,3.39,1.0,0.0,0.0,0.0,0.0
2024-02-28 03:08:54,22.72,1014.0,76.0,5.0,1.58,1.0,0.0,0.0,0.0,0.0
2024-02-28 03:09:35,25.5,1015.0,74.0,0.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-02-28 03:11:06,25.48,1015.0,73.0,5.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-02-28 06:07:17,24.55,1016.0,77.0,22.0,3.86,0.0,1.0,0.0,0.0,0.0
2024-02-28 06:09:10,22.46,1015.0,75.0,7.0,1.81,1.0,0.0,0.0,0.0,0.0
2024-02-28 06:09:30,24.56,1016.0,78.0,23.0,3.78,0.0,1.0,0.0,0.0,0.0
2024-02-28 06:11:00,24.53,1016.0,77.0,29.0,3.18,0.0,1.0,0.0,0.0,0.0
2024-02-28 09:06:53,29.26,1016.0,63.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-28 09:08:31,28.5,1016.0,49.0,2.0,0.27,1.0,0.0,0.0,0.0,0.0
2024-02-28 09:08:54,29.28,1016.0,63.0,5.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-28 09:10:15,29.26,1016.0,64.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-28 12:06:57,31.87,1015.0,54.0,24.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-02-28 12:06:43,30.71,1014.0,47.0,1.0,3.32,1.0,0.0,0.0,0.0,0.0
2024-02-28 12:08:59,31.89,1015.0,53.0,27.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-02-28 12:10:39,31.89,1015.0,55.0,29.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-02-28 15:06:52,30.95,1013.0,57.0,6.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-28 15:08:30,30.77,1011.0,50.0,11.0,3.5,0.0,1.0,0.0,0.0,0.0
2024-02-28 15:08:50,30.95,1013.0,57.0,6.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-28 15:10:38,30.93,1013.0,58.0,6.0,1.34,1.0,0.0,0.0,0.0,0.0
2024-02-28 18:06:56,28.71,1015.0,62.0,10.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-28 18:08:38,26.41,1012.0,70.0,11.0,2.11,0.0,1.0,0.0,0.0,0.0
2024-02-28 18:08:29,28.73,1015.0,62.0,10.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-28 18:10:29,28.71,1015.0,63.0,10.0,3.13,1.0,0.0,0.0,0.0,0.0
2024-02-28 21:06:58,27.07,1016.0,69.0,20.0,4.92,0.0,1.0,0.0,0.0,0.0
2024-02-28 21:08:32,24.37,1015.0,71.0,34.0,1.93,0.0,1.0,0.0,0.0,0.0
2024-02-28 21:08:54,27.08,1016.0,68.0,20.0,4.92,0.0,1.0,0.0,0.0,0.0
2024-02-28 21:09:51,27.06,1016.0,68.0,5.0,3.58,1.0,0.0,0.0,0.0,0.0
2024-02-29 00:06:59,26.05,1016.0,73.0,43.0,2.79,0.0,1.0,0.0,0.0,0.0
2024-02-29 00:08:41,23.4,1015.0,72.0,42.0,1.5,0.0,1.0,0.0,0.0,0.0
2024-02-29 00:09:02,26.05,1016.0,72.0,45.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-02-29 00:10:44,26.03,1016.0,70.0,49.0,1.75,0.0,1.0,0.0,0.0,0.0
2024-02-29 03:06:50,25.49,1015.0,74.0,31.0,2.75,0.0,1.0,0.0,0.0,0.0
2024-02-29 03:08:29,22.73,1014.0,65.0,85.0,2.07,0.0,1.0,0.0,0.0,0.0
2024-02-29 03:08:50,25.5,1015.0,73.0,32.0,2.8,0.0,1.0,0.0,0.0,0.0
2024-02-29 03:10:13,25.48,1015.0,71.0,35.0,2.41,0.0,1.0,0.0,0.0,0.0
2024-02-29 06:06:57,24.49,1015.0,79.0,27.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 06:08:41,22.39,1015.0,69.0,26.0,2.75,0.0,1.0,0.0,0.0,0.0
2024-02-29 06:09:05,24.49,1015.0,78.0,26.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 06:10:38,24.46,1015.0,77.0,26.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 09:06:53,29.34,1016.0,68.0,55.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-29 09:08:30,28.73,1016.0,46.0,6.0,0.41,1.0,0.0,0.0,0.0,0.0
2024-02-29 09:08:51,29.43,1016.0,68.0,57.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-29 09:10:16,29.4,1016.0,69.0,53.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-29 12:06:55,32.21,1014.0,58.0,56.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 12:08:34,31.31,1014.0,45.0,27.0,3.79,0.0,1.0,0.0,0.0,0.0
2024-02-29 12:08:56,32.24,1014.0,58.0,56.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 12:10:28,32.22,1014.0,57.0,53.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-02-29 15:06:54,31.5,1012.0,61.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-02-29 15:08:35,29.91,1012.0,51.0,0.0,4.79,1.0,0.0,0.0,0.0,0.0
2024-02-29 15:08:58,31.52,1012.0,62.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-02-29 15:10:30,31.51,1012.0,65.0,6.0,2.24,1.0,0.0,0.0,0.0,0.0
2024-02-29 18:06:58,29.76,1013.0,67.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-29 18:08:31,26.35,1012.0,68.0,3.0,3.31,1.0,0.0,0.0,0.0,0.0
2024-02-29 18:08:50,29.78,1013.0,67.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-29 18:10:14,29.77,1013.0,66.0,6.0,1.79,1.0,0.0,0.0,0.0,0.0
2024-02-29 21:06:55,27.7,1015.0,71.0,93.0,2.24,0.0,1.0,0.0,0.0,0.0
2024-02-29 21:08:39,24.9,1015.0,74.0,33.0,3.92,0.0,1.0,0.0,0.0,0.0
2024-02-29 21:08:59,27.71,1015.0,71.0,93.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-02-29 21:10:49,27.69,1015.0,70.0,90.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-03-01 00:06:54,27.14,1015.0,71.0,94.0,2.26,0.0,1.0,0.0,0.0,0.0
2024-03-01 00:08:50,24.06,1015.0,79.0,69.0,3.3,0.0,1.0,0.0,0.0,0.0
2024-03-01 00:09:12,27.15,1015.0,70.0,94.0,2.13,0.0,1.0,0.0,0.0,0.0
2024-03-01 00:10:39,27.13,1015.0,68.0,95.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-01 03:07:00,25.36,1015.0,77.0,20.0,1.54,0.0,1.0,0.0,0.0,0.0
2024-03-01 03:08:57,23.61,1014.0,79.0,100.0,2.5,0.0,1.0,0.0,0.0,0.0
2024-03-01 03:09:18,25.35,1015.0,76.0,20.0,1.54,0.0,1.0,0.0,0.0,0.0
2024-03-01 03:09:34,25.3,1015.0,76.0,10.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-03-01 06:06:53,24.47,1015.0,81.0,13.0,0.45,0.0,1.0,0.0,0.0,0.0
2024-03-01 06:08:41,23.06,1014.0,78.0,70.0,2.2,0.0,1.0,0.0,0.0,0.0
2024-03-01 06:09:02,24.46,1015.0,81.0,12.0,0.45,0.0,1.0,0.0,0.0,0.0
2024-03-01 06:08:40,24.43,1015.0,79.0,11.0,0.45,0.0,1.0,0.0,0.0,0.0
2024-03-01 09:07:04,29.73,1016.0,65.0,22.0,0.81,0.0,1.0,0.0,0.0,0.0
2024-03-01 09:08:42,28.67,1016.0,53.0,2.0,0.43,1.0,0.0,0.0,0.0,0.0
2024-03-01 09:09:02,29.74,1016.0,65.0,19.0,0.8,0.0,1.0,0.0,0.0,0.0
2024-03-01 09:10:36,29.74,1016.0,64.0,15.0,0.44,0.0,1.0,0.0,0.0,0.0
2024-03-01 12:06:53,31.15,1015.0,60.0,20.0,4.92,0.0,1.0,0.0,0.0,0.0
2024-03-01 12:08:34,30.07,1014.0,52.0,15.0,4.07,0.0,1.0,0.0,0.0,0.0
2024-03-01 12:08:55,31.16,1015.0,62.0,20.0,4.92,0.0,1.0,0.0,0.0,0.0
2024-03-01 12:10:16,31.13,1015.0,66.0,21.0,4.92,0.0,1.0,0.0,0.0,0.0
2024-03-01 15:06:52,32.12,1012.0,58.0,23.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-01 15:05:58,29.0,1012.0,62.0,68.0,5.28,0.0,1.0,0.0,0.0,0.0
2024-03-01 15:08:46,32.15,1012.0,60.0,23.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-01 15:10:11,32.13,1012.0,62.0,26.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-01 18:06:57,30.21,1012.0,67.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-01 18:08:41,26.38,1012.0,75.0,52.0,4.05,0.0,1.0,0.0,0.0,0.0
2024-03-01 18:09:01,30.23,1012.0,66.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-01 18:10:30,30.23,1012.0,67.0,33.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-03-01 21:06:57,28.08,1014.0,70.0,20.0,3.09,0.0,1.0,0.0,0.0,0.0
2024-03-01 21:08:34,24.18,1015.0,81.0,4.0,3.54,1.0,0.0,0.0,0.0,0.0
2024-03-01 21:09:07,28.1,1014.0,69.0,20.0,3.09,0.0,1.0,0.0,0.0,0.0
2024-03-01 21:10:36,28.09,1014.0,68.0,1.0,2.41,1.0,0.0,0.0,0.0,0.0
2024-03-02 00:06:59,26.68,1014.0,73.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-03-02 00:08:35,23.89,1014.0,83.0,12.0,2.74,0.0,1.0,0.0,0.0,0.0
2024-03-02 00:08:57,26.69,1014.0,73.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-03-02 00:10:25,26.66,1014.0,73.0,0.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-03-02 03:06:53,25.49,1014.0,75.0,20.0,1.03,0.0,1.0,0.0,0.0,0.0
2024-03-02 03:08:51,23.65,1013.0,81.0,0.0,2.27,1.0,0.0,0.0,0.0,0.0
2024-03-02 03:09:13,25.49,1014.0,75.0,20.0,1.03,0.0,1.0,0.0,0.0,0.0
2024-03-02 03:09:57,25.47,1014.0,75.0,5.0,0.45,1.0,0.0,0.0,0.0,0.0
2024-03-02 06:06:55,24.9,1015.0,77.0,6.0,1.66,1.0,0.0,0.0,0.0,0.0
2024-03-02 06:08:38,23.35,1014.0,79.0,0.0,1.73,1.0,0.0,0.0,0.0,0.0
2024-03-02 06:08:58,24.91,1015.0,77.0,6.0,1.55,1.0,0.0,0.0,0.0,0.0
2024-03-02 06:08:54,24.89,1015.0,77.0,6.0,1.33,1.0,0.0,0.0,0.0,0.0
2024-03-02 09:06:54,29.25,1016.0,64.0,12.0,1.58,0.0,1.0,0.0,0.0,0.0
2024-03-02 09:08:42,28.39,1015.0,59.0,6.0,1.53,1.0,0.0,0.0,0.0,0.0
2024-03-02 09:09:02,29.69,1016.0,64.0,12.0,1.34,0.0,1.0,0.0,0.0,0.0
2024-03-02 09:09:21,29.68,1016.0,65.0,11.0,1.03,0.0,1.0,0.0,0.0,0.0
2024-03-02 12:06:55,31.03,1014.0,62.0,32.0,5.36,0.0,1.0,0.0,0.0,0.0
2024-03-02 12:08:29,29.7,1013.0,56.0,10.0,4.34,1.0,0.0,0.0,0.0,0.0
2024-03-02 12:08:50,31.05,1014.0,62.0,31.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-03-02 12:10:05,31.03,1014.0,64.0,31.0,2.68,0.0,1.0,0.0,0.0,0.0
2024-03-02 15:06:51,30.75,1012.0,67.0,81.0,3.58,0.0,1.0,0.0,0.0,0.0
2024-03-02 15:08:32,29.02,1011.0,61.0,6.0,4.29,1.0,0.0,0.0,0.0,0.0
2024-03-02 15:08:53,30.77,1012.0,68.0,84.0,3.58,0.0,1.0,0.0,0.0,0.0
2024-03-02 15:10:17,30.77,1012.0,68.0,91.0,3.58,0.0,1.0,0.0,0.0,0.0
2024-03-02 18:06:55,29.47,1013.0,69.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-03-02 18:08:27,26.28,1013.0,75.0,24.0,2.31,0.0,1.0,0.0,0.0,0.0
2024-03-02 18:08:48,29.13,1013.0,69.0,20.0,4.12,0.0,1.0,0.0,0.0,0.0
2024-03-02 18:10:10,29.12,1013.0,69.0,96.0,4.57,0.0,1.0,0.0,0.0,0.0
2024-03-02 21:07:00,27.47,1014.0,71.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-02 21:08:31,25.69,1014.0,81.0,74.0,1.82,0.0,1.0,0.0,0.0,0.0
2024-03-02 21:08:50,27.49,1014.0,70.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-02 21:09:34,27.48,1015.0,68.0,54.0,3.0,0.0,1.0,0.0,0.0,0.0
2024-03-03 00:06:55,26.46,1015.0,74.0,20.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-03-03 00:08:46,24.4,1014.0,81.0,38.0,1.74,0.0,1.0,0.0,0.0,0.0
2024-03-03 00:09:04,26.47,1015.0,74.0,20.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-03-03 00:08:28,26.46,1015.0,72.0,52.0,2.05,0.0,1.0,0.0,0.0,0.0
2024-03-03 03:04:37,25.64,1014.0,76.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-03 03:08:34,23.67,1013.0,76.0,1.0,1.37,1.0,0.0,0.0,0.0,0.0
2024-03-03 03:08:55,25.58,1014.0,77.0,54.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-03-03 03:10:17,25.55,1014.0,76.0,54.0,0.89,0.0,1.0,0.0,0.0,0.0
2024-03-03 06:07:10,25.01,1014.0,80.0,31.0,1.76,0.0,1.0,0.0,0.0,0.0
2024-03-03 06:08:41,23.46,1014.0,77.0,3.0,1.18,1.0,0.0,0.0,0.0,0.0
2024-03-03 06:09:02,25.02,1015.0,80.0,29.0,1.51,0.0,1.0,0.0,0.0,0.0
2024-03-03 06:10:32,24.99,1015.0,78.0,28.0,1.1,0.0,1.0,0.0,0.0,0.0
2024-03-03 09:06:54,28.31,1016.0,68.0,82.0,2.18,0.0,1.0,0.0,0.0,0.0
2024-03-03 09:08:32,28.29,1015.0,60.0,10.0,1.32,1.0,0.0,0.0,0.0,0.0
2024-03-03 09:08:53,27.93,1016.0,70.0,83.0,2.02,0.0,1.0,0.0,0.0,0.0
2024-03-03 09:10:19,27.89,1016.0,72.0,89.0,1.78,0.0,1.0,0.0,0.0,0.0
2024-03-03 12:06:54,30.97,1015.0,62.0,25.0,7.15,0.0,1.0,0.0,0.0,0.0
2024-03-03 12:08:42,29.92,1014.0,59.0,18.0,4.55,0.0,1.0,0.0,0.0,0.0
2024-03-03 12:09:03,30.56,1015.0,65.0,25.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-03 12:10:33,30.53,1015.0,68.0,27.0,1.79,0.0,1.0,0.0,0.0,0.0
2024-03-03 15:06:51,32.27,1012.0,55.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-03-03 15:08:25,27.89,1012.0,70.0,68.0,3.26,0.0,1.0,0.0,0.0,0.0
2024-03-03 15:08:46,32.28,1012.0,53.0,20.0,5.66,0.0,1.0,0.0,0.0,0.0
2024-03-03 15:10:11,32.28,1012.0,56.0,10.0,0.45,1.0,0.0,0.0,0.0,0.0
2024-03-03 18:06:55,29.92,1013.0,60.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-03 18:08:27,26.06,1012.0,79.0,61.0,2.09,0.0,1.0,0.0,0.0,0.0
2024-03-03 18:08:51,29.93,1013.0,61.0,20.0,3.6,0.0,1.0,0.0,0.0,0.0
2024-03-03 18:10:16,29.9,1013.0,62.0,5.0,0.89,1.0,0.0,0.0,0.0,0.0
2024-03-03 21:06:53,27.54,1014.0,69.0,20.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-03-03 21:08:27,24.85,1014.0,83.0,25.0,1.49,0.0,1.0,0.0,0.0,0.0
2024-03-03 21:08:47,27.55,1014.0,68.0,20.0,2.57,0.0,1.0,0.0,0.0,0.0
2024-03-03 21:10:37,27.54,1015.0,69.0,52.0,0.45,0.0,1.0,0.0,0.0,0.0
2024-03-04 00:07:13,26.6,1015.0,74.0,35.0,2.82,0.0,1.0,0.0,0.0,0.0
2024-03-04 00:08:49,24.11,1014.0,79.0,9.0,1.53,1.0,0.0,0.0,0.0,0.0
2024-03-04 00:09:16,26.61,1015.0,74.0,36.0,2.66,0.0,1.0,0.0,0.0,0.0
2024-03-04 00:10:55,26.59,1015.0,72.0,41.0,2.19,0.0,1.0,0.0,0.0,0.0
